,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
346,0.008620595932006836,0.0008295522432600615,0.15285172462463378,0.004474776253529048,kd_tree,euclidean,64,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 64, 'weights': 'uniform'}",0.9599537662043287,0.97739977399774,0.9748980823141564,0.9619790311931011,0.9581249124632345,0.9664720696736698,0.008034646687525819,321
347,0.00820627212524414,0.00038136810498881906,0.15340571403503417,0.009304305530381373,kd_tree,euclidean,64,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 64, 'weights': 'distance'}",0.9635663023296901,0.9792747927479275,0.9746505798391317,0.9622207994024157,0.9591028231857379,0.9677641175726795,0.007788361243622183,201
348,0.008591699600219726,0.0007924139291410082,0.15560369491577147,0.006933392399398868,kd_tree,euclidean,67,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 67, 'weights': 'uniform'}",0.9598987656543232,0.9776156094894283,0.9745097450974509,0.9614271327290796,0.9577364159613704,0.9662385254810993,0.008166923216815128,345
349,0.008205699920654296,0.00039146656205007535,0.15651187896728516,0.005664799615932779,kd_tree,euclidean,67,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 67, 'weights': 'distance'}",0.9635804691380248,0.979343126764601,0.9744089107557742,0.9618106271300614,0.9588018634493154,0.9675900845632759,0.007891103148214548,217
350,0.008000802993774415,3.0206570760898425e-05,0.1626039505004883,0.008175845088888347,kd_tree,euclidean,70,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 70, 'weights': 'uniform'}",0.9609404427377608,0.9778206115394487,0.9763697636976371,0.9610878235525587,0.9571770143460254,0.9666802556196277,0.008631762914338087,297
351,0.00820751190185547,0.0007654395179129518,0.16180667877197266,0.0038630257751168474,kd_tree,euclidean,70,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 70, 'weights': 'distance'}",0.964669646696467,0.9793481268146014,0.9759414260809276,0.9615855325903546,0.9583166596637255,0.967973473509235,0.008220055014606504,165
352,0.008195972442626953,0.00039503852302332865,0.1633944034576416,0.0035146308989654805,kd_tree,euclidean,73,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 73, 'weights': 'uniform'}",0.9605879392127255,0.9783331166645001,0.9758872588725889,0.9624425592082009,0.9565200717634741,0.9667552727878438,0.00870453876513724,289
353,0.008197689056396484,0.0003827542077596438,0.16300206184387206,0.006498559876784348,kd_tree,euclidean,73,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 73, 'weights': 'distance'}",0.9643946439464395,0.97953312866462,0.9756172561725618,0.9627985420543296,0.957902318973969,0.968050325060268,0.008161390444725875,157
354,0.008195829391479493,0.0004028426143220576,0.17661080360412598,0.024441614286502645,kd_tree,euclidean,76,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 76, 'weights': 'uniform'}",0.9607854411877452,0.9778122781227813,0.975346420130868,0.9624433928916811,0.9562357856966593,0.9665257341675669,0.00849350554266285,313
355,0.009102296829223634,0.0015013620767372873,0.1679234027862549,0.004126560501763427,kd_tree,euclidean,76,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 76, 'weights': 'distance'}",0.9644121441214413,0.9791447914479144,0.9752639193058599,0.9628952493380554,0.9576380413106839,0.9678719621128786,0.00803976086725667,181
