,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
40,0.038402748107910153,0.0044992074038460355,0.002799844741821289,0.000980386666704897,3.727593720314938e-05,800,newton-cg,"{'C': 3.727593720314938e-05, 'max_iter': 800, 'solver': 'newton-cg'}",0.9597062637293038,0.969126357930246,0.9662813294799615,0.9572520458592609,0.9600949065274081,0.9624927496845271,0.004457345765319311,322
41,0.017805147171020507,0.004259747145365311,0.0019965171813964844,0.000632352541397151,3.727593720314938e-05,800,lbfgs,"{'C': 3.727593720314938e-05, 'max_iter': 800, 'solver': 'lbfgs'}",0.9597062637293038,0.969126357930246,0.9662813294799615,0.9572520458592609,0.9600949065274081,0.9624927496845271,0.004457345765319311,322
42,0.037595367431640624,0.005852253294566374,0.0028021812438964845,0.0014679345089926856,3.727593720314938e-05,800,sag,"{'C': 3.727593720314938e-05, 'max_iter': 800, 'solver': 'sag'}",0.9597045970459704,0.969126357930246,0.9662813294799615,0.9572553805931825,0.9600949065274081,0.9624930830959176,0.004456770457808725,316
43,0.037597942352294925,0.0033819309837051256,0.0022019386291503907,0.000980416595839937,3.727593720314938e-05,800,saga,"{'C': 3.727593720314938e-05, 'max_iter': 800, 'solver': 'saga'}",0.9597062637293038,0.969126357930246,0.9662813294799615,0.9572520458592609,0.960096573894369,0.9624930830833891,0.004457166458636517,319
44,0.040600824356079104,0.004366152809501318,0.0023960590362548826,0.00048807751327823356,3.727593720314938e-05,1000,newton-cg,"{'C': 3.727593720314938e-05, 'max_iter': 1000, 'solver': 'newton-cg'}",0.9597062637293038,0.969126357930246,0.9662813294799615,0.9572520458592609,0.9600949065274081,0.9624927496845271,0.004457345765319311,322
45,0.013599967956542969,0.0036655999432599674,0.0037998676300048826,0.001167072435365348,3.727593720314938e-05,1000,lbfgs,"{'C': 3.727593720314938e-05, 'max_iter': 1000, 'solver': 'lbfgs'}",0.9597062637293038,0.969126357930246,0.9662813294799615,0.9572520458592609,0.9600949065274081,0.9624927496845271,0.004457345765319311,322
46,0.03820052146911621,0.0031889244288022564,0.0029999732971191405,0.0010929742015783571,3.727593720314938e-05,1000,sag,"{'C': 3.727593720314938e-05, 'max_iter': 1000, 'solver': 'sag'}",0.9597029303626369,0.969126357930246,0.9662813294799615,0.9572553805931825,0.960096573894369,0.9624930831084464,0.00445679977256619,315
47,0.032997751235961915,0.0036848369946210434,0.0024053573608398436,0.00048761232104710443,3.727593720314938e-05,1000,saga,"{'C': 3.727593720314938e-05, 'max_iter': 1000, 'solver': 'saga'}",0.9597029303626369,0.969126357930246,0.9662813294799615,0.9572570479601433,0.960096573894369,0.9624934165073082,0.004456407989555567,313
48,0.05539717674255371,0.011916454002268099,0.0034011363983154296,0.002058268577105295,0.00013894954943731373,100,newton-cg,"{'C': 0.00013894954943731373, 'max_iter': 100, 'solver': 'newton-cg'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605467629737823,0.9629611636342391,0.004498669489222594,291
49,0.019997787475585938,0.001412461434932718,0.004003095626831055,0.002095720637129415,0.00013894954943731373,100,lbfgs,"{'C': 0.00013894954943731373, 'max_iter': 100, 'solver': 'lbfgs'}",0.9602579359126924,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605467629737823,0.9629611636342391,0.004498669489222594,291
50,0.05339899063110352,0.002869753140506424,0.0035996437072753906,0.0007969173871431224,0.00013894954943731373,100,sag,"{'C': 0.00013894954943731373, 'max_iter': 100, 'solver': 'sag'}",0.9602562692293588,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605450956068216,0.9629604968490441,0.004499048810073944,309
51,0.04239697456359863,0.0061188132375956435,0.0024030208587646484,0.0008001330640517159,0.00013894954943731373,100,saga,"{'C': 0.00013894954943731373, 'max_iter': 100, 'solver': 'saga'}",0.9602546025460253,0.9697446974469744,0.9666346663466634,0.9576188665906347,0.9605450956068216,0.9629601634627108,0.004499249242372688,311
