,round_epochs,val_loss,val_matthews,val_precision,val_recall,loss,matthews,precision,recall,activation,batch_size,class_weight,dropout,epochs,first_hidden_layer,first_neuron,kernel_initializer,learning_rate,optimizer,second_hidden_layer
106,200,0.07158294293834283,0.8644479513168335,0.9226980209350586,0.83254075050354,0.06306905509716097,0.8839899301528931,0.9035924673080444,0.887306809425354,relu,512,,0.0,200,4,4,normal,10.0,<class 'keras.optimizers.Adam'>,6
107,50,0.4308845298533585,0.7679783701896667,0.6891133785247803,0.9200490713119507,0.29582232024985305,0.7644591331481934,0.6963973045349121,0.9010352492332458,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,4,he_normal,0.1,<class 'keras.optimizers.RMSprop'>,2
108,200,0.2115580851893464,0.746512770652771,0.6533520221710205,0.9126558899879456,0.41203463293228215,0.7465270757675171,0.6687232851982117,0.8941798210144043,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,4,he_normal,0.1,<class 'keras.optimizers.Adam'>,2
109,50,0.08071114674954312,0.840933620929718,0.900951087474823,0.8184493184089661,0.08195856691085567,0.8415451645851135,0.9169550538063049,0.8080675601959229,relu,64,,0.0,50,4,4,normal,0.1,<class 'keras.optimizers.Adam'>,6
110,200,0.1265457308718665,0.8200271129608154,0.7604424357414246,0.922279953956604,0.15095967310649275,0.8307996988296509,0.779933750629425,0.9217378497123718,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,4,normal,10.0,<class 'keras.optimizers.Adam'>,2
111,200,0.21486027088818316,0.7676866054534912,0.6978667378425598,0.8977524042129517,0.21167223797472753,0.7884777784347534,0.7403733730316162,0.8865605592727661,elu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,200,6,4,he_normal,0.1,<class 'keras.optimizers.RMSprop'>,2
112,50,0.12854325974293965,0.8265715837478638,0.7756086587905884,0.9166442155838013,0.15907134300295267,0.8369209170341492,0.7882594466209412,0.9247323870658875,elu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,6,normal,10.0,<class 'keras.optimizers.RMSprop'>,2
113,50,0.08932865225009921,0.8565593957901001,0.9148580431938171,0.8256714940071106,0.08857048372351499,0.8665664196014404,0.9334763884544373,0.8265998959541321,elu,512,,0.0,50,6,6,he_normal,1.0,<class 'keras.optimizers.Adam'>,2
114,50,0.15961654649676002,0.8122227191925049,0.7630163431167603,0.903809666633606,0.17583017597405542,0.836447536945343,0.7944601774215698,0.915622889995575,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,6,4,he_normal,1.0,<class 'keras.optimizers.RMSprop'>,2
115,200,0.06983610373873819,0.8609452247619629,0.8827641606330872,0.8642045259475708,0.06435450763556996,0.8832831978797913,0.9317342638969421,0.8582617044448853,elu,512,,0.0,200,6,4,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,2
116,200,0.06685275279275975,0.8611066937446594,0.9054736495018005,0.84876549243927,0.06262157695021413,0.8689033389091492,0.9152896404266357,0.8547764420509338,elu,64,,0.0,200,4,4,he_normal,10.0,<class 'keras.optimizers.Adam'>,6
117,200,0.07400080019310727,0.8567292094230652,0.9067018628120422,0.8408099412918091,0.07078711142253627,0.8745036125183105,0.9272893667221069,0.854973554611206,relu,64,,0.0,200,4,4,normal,0.1,<class 'keras.optimizers.RMSprop'>,6
118,50,0.3796753537530546,0.5453622341156006,0.38719892501831055,0.9271394610404968,0.3559936517575996,0.562404215335846,0.40799713134765625,0.9313290119171143,elu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,50,6,4,he_normal,0.1,<class 'keras.optimizers.Adam'>,6
119,50,0.15704631116606624,0.8174319267272949,0.7632307410240173,0.9224741458892822,0.17074311035853743,0.8365135788917542,0.7967759966850281,0.9207534193992615,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,6,he_normal,1.0,<class 'keras.optimizers.Adam'>,2
120,50,0.0884881595777302,0.8365603089332581,0.9170193076133728,0.7963213920593262,0.08326755523548425,0.8571395874023438,0.9318324327468872,0.8199365735054016,elu,64,,0.2,50,6,6,he_normal,0.1,<class 'keras.optimizers.RMSprop'>,2
121,200,0.08360740042777016,0.848432183265686,0.9137157201766968,0.8124809861183167,0.0824456690232162,0.8592354655265808,0.9328965544700623,0.8145559430122375,elu,512,,0.2,200,4,6,normal,0.1,<class 'keras.optimizers.Adam'>,6
122,200,0.06812012927277837,0.8686668872833252,0.9020848274230957,0.8657407164573669,0.06502464707669627,0.8694994449615479,0.9174063801765442,0.8543602228164673,relu,64,,0.0,200,6,4,normal,1.0,<class 'keras.optimizers.Adam'>,6
123,50,0.13949201230319583,0.8232809901237488,0.7687889337539673,0.9308515787124634,0.15817953768297682,0.8340293169021606,0.7924186587333679,0.9208641052246094,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,50,4,6,he_normal,1.0,<class 'keras.optimizers.Adam'>,6
124,200,0.16855039957634177,0.8199650645256042,0.7665283679962158,0.9145498871803284,0.1710689819622872,0.834770917892456,0.7870764136314392,0.9216247200965881,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,200,4,4,normal,1.0,<class 'keras.optimizers.Adam'>,2
125,200,0.21308748118407322,0.6227969527244568,0.4816608726978302,0.917978048324585,0.25790411159681637,0.6408358216285706,0.5049545764923096,0.9235348701477051,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,6,4,he_normal,0.1,<class 'keras.optimizers.Adam'>,6
126,50,0.06750220438751788,0.8574953675270081,0.9024943113327026,0.8464726805686951,0.06618256453327952,0.8685794472694397,0.9130021929740906,0.8582040071487427,elu,64,,0.2,50,4,6,normal,10.0,<class 'keras.optimizers.RMSprop'>,2
127,50,0.14576180582680595,0.8156490325927734,0.7615845799446106,0.9122283458709717,0.1735584953012442,0.8211463689804077,0.7706981301307678,0.914320707321167,elu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,6,6,normal,1.0,<class 'keras.optimizers.RMSprop'>,6
128,200,0.140299046815907,0.8106277585029602,0.74587082862854,0.9228254556655884,0.15093234232153066,0.8237586617469788,0.7645337581634521,0.9269671440124512,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,6,6,normal,10.0,<class 'keras.optimizers.Adam'>,2
129,200,0.13167524268572697,0.8122385740280151,0.7573662400245667,0.9237086772918701,0.15482523239333867,0.8271592855453491,0.7770434021949768,0.9293205738067627,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,6,4,he_normal,1.0,<class 'keras.optimizers.RMSprop'>,2
130,200,0.07644038445468662,0.8488897085189819,0.8935922980308533,0.8401297926902771,0.07494847219248638,0.8687413930892944,0.9245195388793945,0.8482367992401123,elu,64,,0.2,200,4,4,normal,0.1,<class 'keras.optimizers.Adam'>,2
131,200,0.13526033717969643,0.8288127779960632,0.7774720191955566,0.9190564155578613,0.15825443174063575,0.8361985087394714,0.7897627949714661,0.920600414276123,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,4,normal,1.0,<class 'keras.optimizers.RMSprop'>,6
132,50,0.07252192817746794,0.8583783507347107,0.8996471762657166,0.8507117629051208,0.06700518443267008,0.8759065866470337,0.9215661883354187,0.8633041381835938,relu,64,,0.0,50,6,4,he_normal,10.0,<class 'keras.optimizers.Adam'>,2
133,50,0.636339041430097,0.5688052773475647,0.418975830078125,0.9136025905609131,0.6354480010238086,0.5720933079719543,0.42674440145492554,0.910781741142273,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,50,4,4,normal,0.1,<class 'keras.optimizers.Adam'>,6
134,50,0.07594915341214918,0.8487477898597717,0.8909705877304077,0.8344579339027405,0.07873806905472415,0.8494051694869995,0.9165419340133667,0.812134861946106,elu,512,,0.2,50,6,6,he_normal,1.0,<class 'keras.optimizers.Adam'>,6
135,50,0.09837508992078525,0.8477914333343506,0.8300544619560242,0.9048815369606018,0.15742820028410712,0.8122403025627136,0.7669440507888794,0.9126092791557312,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,50,4,6,normal,10.0,<class 'keras.optimizers.RMSprop'>,6
136,200,0.1653561066768588,0.7677900791168213,0.672394335269928,0.9316169023513794,0.14798678443781008,0.8278372287750244,0.7760692238807678,0.9209610819816589,elu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,4,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,6
137,50,0.0708051175077966,0.8617014288902283,0.892693281173706,0.8623708486557007,0.06806065053344026,0.8741459250450134,0.9164480566978455,0.8646948933601379,elu,64,,0.0,50,4,4,normal,1.0,<class 'keras.optimizers.RMSprop'>,2
138,200,0.5154038109227567,0.8459064960479736,0.900475263595581,0.8203368782997131,0.5137250955280419,0.8592429757118225,0.9216631650924683,0.8252180814743042,relu,512,,0.0,200,4,6,normal,0.1,<class 'keras.optimizers.RMSprop'>,2
139,200,0.13483892424484917,0.835119903087616,0.7896436452865601,0.9169453382492065,0.15498345278967893,0.8358721733093262,0.7897734642028809,0.9203726053237915,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,4,he_normal,10.0,<class 'keras.optimizers.Adam'>,2
140,200,0.0678084129904706,0.8688690662384033,0.9239922165870667,0.8453074097633362,0.06172914645309877,0.8740465044975281,0.9130303859710693,0.8645043969154358,relu,64,,0.2,200,6,6,he_normal,10.0,<class 'keras.optimizers.Adam'>,2
141,50,0.06791160422092132,0.8722637295722961,0.9067408442497253,0.8610911965370178,0.06573060880149106,0.8816642761230469,0.9302874207496643,0.8561766743659973,elu,512,,0.0,50,4,6,normal,10.0,<class 'keras.optimizers.Adam'>,6
142,200,0.14562014272417537,0.7972238659858704,0.7295088171958923,0.9274124503135681,0.15638469131691196,0.8153247833251953,0.7664002180099487,0.9177024960517883,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,4,normal,1.0,<class 'keras.optimizers.RMSprop'>,6
143,200,0.07243569046425441,0.8510969281196594,0.8989166021347046,0.8386747241020203,0.07042873933595728,0.8725545406341553,0.9306132793426514,0.8476959466934204,relu,64,,0.0,200,4,6,normal,0.1,<class 'keras.optimizers.Adam'>,6
144,50,0.5760306271927689,0.706699788570404,0.701783299446106,0.7687191367149353,0.6375127514406386,0.7232626080513,0.7308482527732849,0.7707292437553406,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,50,4,6,normal,0.1,<class 'keras.optimizers.Adam'>,6
145,200,0.13649638063571043,0.8175858855247498,0.7654874324798584,0.9218128323554993,0.17146287509904307,0.8272188901901245,0.7824580669403076,0.9196760654449463,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,200,4,6,he_normal,0.1,<class 'keras.optimizers.Adam'>,2
146,200,0.06898753412173349,0.8583869338035583,0.9149910807609558,0.8385613560676575,0.06165541668821772,0.8686397075653076,0.9323179125785828,0.8388257622718811,relu,64,,0.0,200,6,6,he_normal,1.0,<class 'keras.optimizers.Adam'>,6
147,50,0.13751367685300173,0.796160876750946,0.7220349311828613,0.9228452444076538,0.15321238327528783,0.8344151377677917,0.7848648428916931,0.9228677153587341,elu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,6,6,normal,10.0,<class 'keras.optimizers.Adam'>,2
148,50,0.3794450776095067,0.8138555288314819,0.7587862610816956,0.9119272232055664,0.2614438881222975,0.8289195895195007,0.7711060047149658,0.9285379648208618,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,50,6,6,normal,1.0,<class 'keras.optimizers.RMSprop'>,6
149,50,0.6383296920165609,0.0,0.0,0.0,0.6397826806592556,0.0,0.0,0.0,relu,512,,0.2,50,6,6,normal,0.1,<class 'keras.optimizers.RMSprop'>,2
150,50,0.07696564208696728,0.852607011795044,0.9064921140670776,0.8268740773200989,0.07793612385992549,0.8572261333465576,0.9158167839050293,0.8268271684646606,relu,512,,0.2,50,4,4,he_normal,1.0,<class 'keras.optimizers.Adam'>,2
151,50,0.08565454387878672,0.8374698162078857,0.9127424359321594,0.8025195598602295,0.08302755239619859,0.8501207232475281,0.9250913858413696,0.8137947916984558,elu,64,,0.2,50,4,6,normal,0.1,<class 'keras.optimizers.RMSprop'>,6
152,200,0.7023822643160672,0.0,0.08803887665271759,1.0,0.6985340957795878,0.0,0.09298016875982285,1.0,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,200,4,4,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,2
153,50,0.07392177544117921,0.8520116209983826,0.9000439643859863,0.838958203792572,0.0669900702757435,0.8698152899742126,0.9138967394828796,0.8570076823234558,elu,64,,0.0,50,4,6,he_normal,1.0,<class 'keras.optimizers.Adam'>,2
154,50,0.06832286544275515,0.871824324131012,0.9257661700248718,0.8422356843948364,0.06380854931447089,0.8857160806655884,0.9274803996086121,0.8669033050537109,relu,512,,0.0,50,4,4,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,6
155,50,0.06788681287189882,0.8746150732040405,0.9071711897850037,0.865318238735199,0.06553358962801402,0.8777971863746643,0.9122898578643799,0.8671984672546387,relu,512,,0.2,50,4,6,he_normal,10.0,<class 'keras.optimizers.Adam'>,6
156,50,0.5770801898709059,0.736639678478241,0.7995154857635498,0.7210942506790161,0.5791764706436651,0.7483731508255005,0.8300858736038208,0.7143260836601257,elu,512,,0.2,50,6,6,normal,0.1,<class 'keras.optimizers.RMSprop'>,6
157,50,0.631947009149603,0.6346613168716431,0.5134515166282654,0.8864869475364685,0.6489633078167113,0.6528081893920898,0.5420664548873901,0.8856606483459473,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,6,4,normal,0.1,<class 'keras.optimizers.Adam'>,6
158,50,0.07113927335697841,0.8664063215255737,0.9210065007209778,0.8434556126594543,0.06796059133814035,0.8741498589515686,0.9399605989456177,0.8426054120063782,relu,64,,0.0,50,4,4,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,6
159,50,0.06843204431787137,0.8555697798728943,0.9056689143180847,0.8407658934593201,0.06542872610549919,0.8589860200881958,0.9380029439926147,0.8178324103355408,relu,64,,0.0,50,4,6,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,6
160,200,0.06957417401814242,0.8668343424797058,0.9067767858505249,0.8517659306526184,0.06608930417911811,0.8787919878959656,0.9341794848442078,0.8471323251724243,relu,512,,0.0,200,4,6,normal,1.0,<class 'keras.optimizers.Adam'>,2
161,200,0.16535166706330195,0.7583684921264648,0.6772276759147644,0.9043581485748291,0.19637326558075746,0.779676616191864,0.715305507183075,0.9014148712158203,elu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,200,6,6,normal,0.1,<class 'keras.optimizers.Adam'>,6
162,50,0.39677865243384347,0.7404890656471252,0.6626884937286377,0.9016188383102417,0.2896495908054711,0.7647303938865662,0.7100649476051331,0.8877109885215759,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,50,4,4,he_normal,0.1,<class 'keras.optimizers.RMSprop'>,6
163,200,0.12891039055054496,0.824887752532959,0.7762755751609802,0.9250314235687256,0.15085052113651773,0.8233848214149475,0.770317792892456,0.9274832010269165,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,4,he_normal,1.0,<class 'keras.optimizers.Adam'>,6
164,50,0.0703277696342179,0.8691233992576599,0.9132400751113892,0.8553603291511536,0.0712834801532807,0.8720937967300415,0.9292693734169006,0.8489010334014893,relu,64,,0.2,50,4,4,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,6
165,50,0.15057213843490458,0.8000577688217163,0.7451860904693604,0.901640772819519,0.17672909638916193,0.8196005821228027,0.7633056640625,0.9196550250053406,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,6,he_normal,1.0,<class 'keras.optimizers.Adam'>,6
166,200,0.07122944892081842,0.8700257539749146,0.9014644026756287,0.8625500798225403,0.06313338522748167,0.8801361918449402,0.9199941754341125,0.862412691116333,relu,512,,0.2,200,6,4,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,6
167,200,0.07360350466276669,0.862585186958313,0.9072058200836182,0.850862979888916,0.06910477454622231,0.8563336133956909,0.9184491634368896,0.8301233649253845,elu,64,,0.2,200,6,6,he_normal,0.1,<class 'keras.optimizers.RMSprop'>,6
168,200,0.11145527930784557,0.8402622938156128,0.9208616018295288,0.7994393110275269,0.10465379112918309,0.8488883972167969,0.931662917137146,0.8064545392990112,relu,64,,0.2,200,6,4,he_normal,0.1,<class 'keras.optimizers.RMSprop'>,2
169,200,0.15133720663380085,0.7786662578582764,0.6913734078407288,0.9283920526504517,0.14171580004154138,0.8158468008041382,0.7562063932418823,0.9228858947753906,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,200,4,6,normal,10.0,<class 'keras.optimizers.Adam'>,6
170,50,0.45116329742981776,0.7310323715209961,0.6427896618843079,0.8953753709793091,0.31892748902127205,0.7541547417640686,0.6828506588935852,0.8925572633743286,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,6,6,he_normal,0.1,<class 'keras.optimizers.RMSprop'>,6
171,200,0.06840958499548777,0.8661366105079651,0.8886530995368958,0.8679270148277283,0.06267091949228887,0.885870099067688,0.9218560457229614,0.8717218637466431,elu,512,,0.0,200,4,6,normal,10.0,<class 'keras.optimizers.Adam'>,2
172,50,0.0700396286665483,0.860802948474884,0.9175971746444702,0.8378811478614807,0.06662145747992271,0.8695937991142273,0.9137970805168152,0.8579796552658081,elu,64,,0.2,50,4,4,he_normal,1.0,<class 'keras.optimizers.RMSprop'>,2
173,200,0.1323654147825704,0.8171680569648743,0.7600768804550171,0.9166978597640991,0.156384299289183,0.833733320236206,0.7804530262947083,0.9280171394348145,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,6,normal,1.0,<class 'keras.optimizers.Adam'>,6
174,50,0.07629849730826857,0.8565144538879395,0.904876708984375,0.8353094458580017,0.07525549171648668,0.8686721324920654,0.9303537607192993,0.8330696821212769,elu,512,,0.2,50,6,4,normal,1.0,<class 'keras.optimizers.Adam'>,6
175,50,0.1258019173533087,0.815949022769928,0.7610426545143127,0.9137371778488159,0.16003736688665451,0.8305169939994812,0.7809901237487793,0.9197375774383545,elu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,6,he_normal,10.0,<class 'keras.optimizers.Adam'>,6
176,50,0.3934362112276898,0.8400962948799133,0.9199925065040588,0.8016942739486694,0.39070930495927975,0.8302831053733826,0.918383777141571,0.7826842665672302,relu,64,,0.2,50,4,6,he_normal,0.1,<class 'keras.optimizers.RMSprop'>,2
177,200,0.13611358404159546,0.8149963617324829,0.7675040364265442,0.9145376682281494,0.1786499016808418,0.8207041621208191,0.7775368094444275,0.914667010307312,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,6,4,normal,0.1,<class 'keras.optimizers.RMSprop'>,2
178,200,0.0702511539702635,0.8591650724411011,0.8972770571708679,0.8464595675468445,0.0640787033609199,0.8789705038070679,0.9151075482368469,0.8656535744667053,relu,512,,0.0,200,6,4,he_normal,1.0,<class 'keras.optimizers.RMSprop'>,6
179,50,0.14447092923361401,0.8063202500343323,0.7358899712562561,0.9257521629333496,0.1560753695365468,0.8276366591453552,0.7743168473243713,0.9227586984634399,elu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,50,6,6,normal,10.0,<class 'keras.optimizers.Adam'>,6
180,50,0.06886281370506087,0.856471061706543,0.9178256392478943,0.829812228679657,0.06714452675786765,0.8758373856544495,0.9390183091163635,0.8458822965621948,elu,64,,0.0,50,4,6,normal,10.0,<class 'keras.optimizers.RMSprop'>,2
181,200,0.07617456808932327,0.8471367955207825,0.8857331275939941,0.8437011241912842,0.06516012741929168,0.8731601238250732,0.9164777398109436,0.859116792678833,relu,64,,0.0,200,6,6,he_normal,1.0,<class 'keras.optimizers.Adam'>,2
182,50,0.14032634970624955,0.8622077703475952,0.8617438673973083,0.8976379036903381,0.16370390120238737,0.8336117267608643,0.7943583726882935,0.9195464253425598,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,50,4,4,normal,10.0,<class 'keras.optimizers.RMSprop'>,2
183,200,0.0666908311877545,0.8632848858833313,0.9176114201545715,0.8414084315299988,0.06437183277607725,0.8719702363014221,0.9341809749603271,0.8439746499061584,elu,64,,0.2,200,4,6,normal,1.0,<class 'keras.optimizers.Adam'>,2
184,50,0.29834899583080726,0.0,0.0,0.0,0.3098514673746916,0.0,0.0,0.0,relu,64,,0.0,50,6,4,normal,10.0,<class 'keras.optimizers.Adam'>,2
185,200,0.06772513200001856,0.8660727739334106,0.8971169590950012,0.8593265414237976,0.06455949269371522,0.8799691200256348,0.9258858561515808,0.8576666116714478,relu,512,,0.2,200,4,6,normal,10.0,<class 'keras.optimizers.RMSprop'>,2
186,200,0.1268529780532842,0.8258064985275269,0.7808962464332581,0.9212395548820496,0.15354918536606013,0.8311330676078796,0.7935143709182739,0.9174339771270752,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,6,6,he_normal,1.0,<class 'keras.optimizers.RMSprop'>,2
187,50,0.0693349590446862,0.8605661392211914,0.9030292630195618,0.844447135925293,0.06791060291018167,0.8777910470962524,0.9348879456520081,0.8452544808387756,relu,512,,0.2,50,4,4,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,6
188,200,0.13477144255838236,0.8169306516647339,0.7551193833351135,0.9227759838104248,0.14662379892316968,0.8447985649108887,0.8028828501701355,0.9225073456764221,elu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,6,normal,10.0,<class 'keras.optimizers.Adam'>,2
189,50,0.06831284930089108,0.8587666153907776,0.8947972059249878,0.8551587462425232,0.0662676799057544,0.8698398470878601,0.9242009520530701,0.8466753959655762,elu,64,,0.0,50,6,6,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,6
190,50,0.5198268576890326,0.4936690330505371,1.0,0.2630836069583893,0.5251909858270014,0.4739423990249634,1.0,0.24704016745090485,relu,512,,0.0,50,4,6,normal,0.1,<class 'keras.optimizers.Adam'>,6
191,50,0.6556283128684882,0.0,0.0,0.0,0.6564795212219907,0.0,0.0,0.0,relu,512,,0.0,50,4,6,normal,0.1,<class 'keras.optimizers.Adam'>,2
192,200,0.07015781002898562,0.8633975982666016,0.8864226341247559,0.8656248450279236,0.06743092526649606,0.8749913573265076,0.923392653465271,0.8516994118690491,relu,512,,0.2,200,6,4,he_normal,1.0,<class 'keras.optimizers.Adam'>,6
193,50,0.12470287539903005,0.8361523151397705,0.795540452003479,0.9120358228683472,0.1562763488307919,0.8420624136924744,0.7947194576263428,0.9269274473190308,elu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,6,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,2
194,50,0.40956915193081256,0.6901519894599915,0.6009035706520081,0.867924690246582,0.4138710670595019,0.7053506970405579,0.6279600262641907,0.8650286793708801,elu,512,,0.0,50,6,6,normal,0.1,<class 'keras.optimizers.Adam'>,6
195,200,0.06923393607565123,0.8682787418365479,0.9165852069854736,0.8447736501693726,0.06664643335806761,0.875958263874054,0.9250356554985046,0.851686954498291,elu,512,,0.2,200,4,4,he_normal,1.0,<class 'keras.optimizers.RMSprop'>,2
196,200,0.06887412829607215,0.8656123876571655,0.8958635330200195,0.8598172068595886,0.06335360001932819,0.8835864067077637,0.9361799359321594,0.8541392087936401,elu,512,,0.0,200,4,4,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,6
197,200,0.07490881810647947,0.8579434752464294,0.8823004364967346,0.8676114678382874,0.06327701439044611,0.8810536861419678,0.9161883592605591,0.8737562298774719,elu,64,,0.2,200,4,6,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,2
198,200,0.11654500856806867,0.8217310905456543,0.7700306177139282,0.9149034023284912,0.15129146814701555,0.8110805153846741,0.7407773733139038,0.931350827217102,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,4,normal,10.0,<class 'keras.optimizers.RMSprop'>,2
199,50,0.07239402267968119,0.8630639314651489,0.9085474014282227,0.8503527641296387,0.0718629655399288,0.8683059215545654,0.926994800567627,0.8439720869064331,relu,64,,0.2,50,6,6,normal,1.0,<class 'keras.optimizers.Adam'>,6
200,50,0.12930805229440587,0.8370705842971802,0.7899306416511536,0.9207341074943542,0.15562533807975273,0.837540864944458,0.7882812023162842,0.9272887706756592,elu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,50,6,4,he_normal,10.0,<class 'keras.optimizers.Adam'>,2
201,50,0.14506312016594755,0.8140125274658203,0.7607482671737671,0.9095686674118042,0.16853394319702586,0.83299320936203,0.7873565554618835,0.9176653027534485,elu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,6,6,he_normal,1.0,<class 'keras.optimizers.Adam'>,6
202,50,0.16504038735643226,0.7770776748657227,0.7195954322814941,0.9017511010169983,0.1934787550470889,0.7874278426170349,0.7351772785186768,0.9012473821640015,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,50,4,6,he_normal,0.1,<class 'keras.optimizers.RMSprop'>,6
203,50,0.14059033805260684,0.8066356182098389,0.7499402165412903,0.9224741458892822,0.16063937831554276,0.8080016374588013,0.7560739517211914,0.9122069478034973,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,4,he_normal,1.0,<class 'keras.optimizers.Adam'>,6
204,200,0.1195443756536097,0.8283678293228149,0.7888434529304504,0.9054103493690491,0.14088678741236857,0.8359816670417786,0.7825003862380981,0.9290847778320312,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,200,4,6,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,6
205,200,0.15209094497696887,0.7965880036354065,0.7231960892677307,0.9225273132324219,0.16620008734032266,0.8342762589454651,0.7816360592842102,0.9266456961631775,relu,512,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,6,6,normal,10.0,<class 'keras.optimizers.RMSprop'>,6
206,50,0.06752645913701155,0.8708248734474182,0.9041001200675964,0.8610911965370178,0.06633998265845971,0.8682377338409424,0.9062137603759766,0.8555702567100525,elu,512,,0.0,50,6,6,normal,10.0,<class 'keras.optimizers.Adam'>,6
207,50,0.06683017904605408,0.8651168942451477,0.9022738337516785,0.859347403049469,0.0661053224976213,0.860489010810852,0.9085322022438049,0.8481801748275757,elu,64,,0.0,50,6,4,normal,10.0,<class 'keras.optimizers.Adam'>,6
208,200,0.14989666674801397,0.7984064221382141,0.7445259094238281,0.9090261459350586,0.17894362446702558,0.8117880821228027,0.76170414686203,0.9169174432754517,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.0,200,4,6,normal,0.1,<class 'keras.optimizers.RMSprop'>,2
209,50,0.06977406271802956,0.8227187395095825,0.9496535658836365,0.7471087574958801,0.06687917771581489,0.8700684309005737,0.9300071001052856,0.8447529077529907,relu,64,,0.2,50,6,6,he_normal,10.0,<class 'keras.optimizers.RMSprop'>,6
210,50,0.07180013445208068,0.869227409362793,0.9202883839607239,0.8491433262825012,0.06741278720072047,0.8677133321762085,0.9214310646057129,0.8470131158828735,elu,64,,0.2,50,4,4,he_normal,1.0,<class 'keras.optimizers.RMSprop'>,6
211,50,0.07931954311477522,0.8543298244476318,0.9122259616851807,0.8315507173538208,0.07116686844886644,0.8629050254821777,0.931767463684082,0.8289369940757751,relu,64,,0.2,50,4,4,he_normal,1.0,<class 'keras.optimizers.RMSprop'>,2
