,round_epochs,val_loss,val_matthews,val_precision,val_recall,loss,matthews,precision,recall,activation,batch_size,class_weight,dropout,epochs,first_hidden_layer,first_neuron,kernel_initializer,learning_rate,optimizer,second_hidden_layer
211,200,0.0802266871163944,0.8596484065055847,0.9000939726829529,0.853481650352478,0.0785384400961417,0.8859541416168213,0.9238365292549133,0.8789780735969543,relu,64,,0.4,200,2,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
212,50,0.07420536245191425,0.866500735282898,0.9094943404197693,0.8566725254058838,0.06691554741257554,0.872645914554596,0.9295364618301392,0.8452270030975342,elu,128,,0.2,50,4,2,he_normal,5,<class 'keras.optimizers.Adam'>,6
213,50,0.10397601751612949,0.6633942127227783,0.6997354626655579,0.6516533493995667,0.11177511486074565,0.6262254118919373,0.6647108197212219,0.6168367266654968,elu,16,,0.2,50,4,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
214,100,0.07427318344137376,0.8366135358810425,0.8657407760620117,0.8428193926811218,0.06549354066311831,0.8150326609611511,0.8612167239189148,0.8022109866142273,elu,32,,0.2,100,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
215,100,0.12280641244560192,0.8065130710601807,0.7580098509788513,0.9132893085479736,0.13832867822402484,0.8157745599746704,0.7502567172050476,0.9407197833061218,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,8,he_normal,5,<class 'keras.optimizers.Adam'>,8
216,50,0.1279613824234223,0.6710903644561768,0.6569445133209229,0.7301587462425232,0.14378661571943593,0.697821319103241,0.6872850656509399,0.7411847710609436,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,4,8,he_normal,10,<class 'keras.optimizers.Adam'>,8
217,100,0.07235981601882224,0.8669400215148926,0.9310513138771057,0.8378313183784485,0.06839686187627265,0.8637453317642212,0.9314252734184265,0.826572835445404,relu,128,,0.4,100,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,6
218,50,0.07796152041790678,0.8585478663444519,0.9116474986076355,0.8411229252815247,0.06867146069836545,0.8727422952651978,0.9132895469665527,0.8598531484603882,elu,128,,0.4,50,2,2,he_normal,1,<class 'keras.optimizers.Adam'>,6
219,50,0.07569132849984823,0.8610734343528748,0.8728012442588806,0.8858386278152466,0.06305523485535254,0.8848284482955933,0.9207887053489685,0.878514289855957,relu,64,,0.4,50,4,8,he_normal,5,<class 'keras.optimizers.Adam'>,8
220,200,0.0796456312261631,0.8232291340827942,0.883465588092804,0.8030045628547668,0.06183526743236706,0.8191415667533875,0.8606629967689514,0.8083334565162659,elu,32,,0.4,200,4,4,he_normal,10,<class 'keras.optimizers.Adam'>,6
221,200,0.18065822182206087,0.8551475405693054,0.8774548768997192,0.8734928965568542,0.22332789232219316,0.8388828635215759,0.826639711856842,0.8905296921730042,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,2,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
222,50,0.07872031113076867,0.8345592021942139,0.876322865486145,0.8299887180328369,0.06573758901145647,0.7932753562927246,0.8564707040786743,0.763929545879364,elu,32,,0.2,50,4,2,he_normal,10,<class 'keras.optimizers.Adam'>,6
223,200,0.13218272460181926,0.8185350894927979,0.7811658978462219,0.9119666814804077,0.13953478638163624,0.8218672275543213,0.7623034715652466,0.9328017234802246,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,8,he_normal,1,<class 'keras.optimizers.Adam'>,8
224,200,0.07591937294913036,0.669616162776947,0.7030423283576965,0.6640210747718811,0.06203591513672266,0.6729266047477722,0.6970642805099487,0.6744290590286255,relu,16,,0.2,200,4,8,he_normal,10,<class 'keras.optimizers.Adam'>,8
225,50,0.13435761952832403,0.8008896708488464,0.7665439248085022,0.8956726789474487,0.15842014070316393,0.7997922301292419,0.774124264717102,0.8743928670883179,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
226,200,0.07568862630729199,0.8563295006752014,0.9027206301689148,0.8473402857780457,0.059528881495222986,0.8843400478363037,0.9293001890182495,0.8679885268211365,elu,64,,0.2,200,2,8,he_normal,5,<class 'keras.optimizers.Adam'>,8
227,50,0.10799442313802074,0.8466404676437378,0.8704013228416443,0.8612858653068542,0.18437490214999303,0.8216581344604492,0.7837784290313721,0.9118013978004456,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,8
228,50,0.07360332287054279,0.858330488204956,0.9133535623550415,0.8405439257621765,0.0640599910001734,0.8665300011634827,0.9075098633766174,0.8560925126075745,elu,64,,0.2,50,4,4,he_normal,10,<class 'keras.optimizers.Adam'>,8
229,200,0.16081803657441984,0.7790951728820801,0.7346466779708862,0.8930271863937378,0.15251093311175837,0.7936581373214722,0.7586899399757385,0.879012942314148,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,2,he_normal,5,<class 'keras.optimizers.Adam'>,6
230,50,0.07419634967124696,0.8646538853645325,0.8965086936950684,0.8661810159683228,0.0634527949183361,0.8790522217750549,0.9207736849784851,0.8616584539413452,elu,128,,0.2,50,2,8,he_normal,5,<class 'keras.optimizers.Adam'>,6
231,200,0.07524919388147391,0.8608077168464661,0.8979673385620117,0.8592767119407654,0.0666501945881399,0.8796046376228333,0.9113694429397583,0.8729693293571472,relu,128,,0.2,200,2,2,he_normal,10,<class 'keras.optimizers.Adam'>,6
232,50,0.07483136413032886,0.6868168711662292,0.7042327523231506,0.6986110806465149,0.062162815006398274,0.678236722946167,0.6976189017295837,0.6828513741493225,relu,16,,0.2,50,2,8,he_normal,1,<class 'keras.optimizers.Adam'>,6
233,200,0.14607596168350517,0.7888258099555969,0.7486867308616638,0.8934240341186523,0.15353907824273108,0.8029153347015381,0.7700400948524475,0.8871235847473145,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,2,he_normal,10,<class 'keras.optimizers.Adam'>,8
234,50,0.12415371798968712,0.8407012224197388,0.8217262625694275,0.9090055823326111,0.14717520949763407,0.8370032906532288,0.7891616225242615,0.9318640232086182,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,8
235,50,0.1396799478462502,0.8070821166038513,0.7773525714874268,0.8940854072570801,0.16202430905066129,0.812653660774231,0.7812307476997375,0.8931514024734497,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,2,he_normal,1,<class 'keras.optimizers.Adam'>,6
236,100,0.22960318726176862,0.6796264052391052,0.6798281669616699,0.7174602746963501,0.24373380488943247,0.6854074001312256,0.6808885335922241,0.7346653938293457,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,4,4,he_normal,100,<class 'keras.optimizers.Adam'>,8
237,50,0.13151833810039865,0.8059795498847961,0.7751985192298889,0.896995484828949,0.15200146675274798,0.7895455956459045,0.7502471804618835,0.8810052275657654,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,2,8,he_normal,5,<class 'keras.optimizers.Adam'>,8
238,100,0.13223094583623368,0.8306455612182617,0.7976599335670471,0.9116560220718384,0.1939481656146765,0.8199155926704407,0.7845388054847717,0.9016561508178711,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,2,2,he_normal,100,<class 'keras.optimizers.Adam'>,8
239,100,0.07130714025610221,0.8572486042976379,0.90884929895401,0.8411044478416443,0.06229156677255533,0.8766372799873352,0.9177923798561096,0.8686395287513733,elu,64,,0.2,100,4,8,he_normal,1,<class 'keras.optimizers.Adam'>,8
240,200,0.07105167220231688,0.8335663676261902,0.8764550089836121,0.8274755477905273,0.06574300173614547,0.8223745226860046,0.8650794625282288,0.8137432932853699,relu,32,,0.2,200,2,4,he_normal,10,<class 'keras.optimizers.Adam'>,6
241,50,0.14507247462798384,0.8083603978157043,0.7584705352783203,0.9133301377296448,0.1571326233849418,0.8382753729820251,0.7969362139701843,0.9181538224220276,relu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,4,he_normal,1,<class 'keras.optimizers.Adam'>,6
242,50,0.13981961398791343,0.7965970635414124,0.7405716180801392,0.9114192128181458,0.169596991319766,0.8037746548652649,0.7378420233726501,0.9263157248497009,relu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,2,2,he_normal,10,<class 'keras.optimizers.Adam'>,8
243,200,0.07485386735022156,0.8219237923622131,0.8765873312950134,0.8057823181152344,0.06299882686330999,0.8179535269737244,0.8555557131767273,0.8115203976631165,relu,32,,0.4,200,4,4,he_normal,1,<class 'keras.optimizers.Adam'>,6
244,100,0.6756063775800729,0.0,0.0,0.0,0.6968076098670651,0.0,0.04559949040412903,0.38435372710227966,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,2,8,he_normal,100,<class 'keras.optimizers.Adam'>,8
245,200,0.7270997129334449,0.0,0.0947420671582222,0.8015872836112976,0.6943879691830794,0.0,0.047725338488817215,0.41496598720550537,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,4,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
246,100,0.6154472244742019,0.0,0.0,0.0,0.7143481693759072,0.0,0.0424107126891613,0.45578232407569885,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,4,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
247,200,0.13627435949309338,0.6721895337104797,0.6523147821426392,0.7394179701805115,0.1481460147676454,0.6541982293128967,0.6391721963882446,0.7078798413276672,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,2,4,he_normal,10,<class 'keras.optimizers.Adam'>,8
248,100,0.0726062284772353,0.6804763674736023,0.7020502686500549,0.6893517971038818,0.06123299350640501,0.6758847236633301,0.6935940980911255,0.6821994781494141,relu,16,,0.2,100,4,8,he_normal,5,<class 'keras.optimizers.Adam'>,8
249,50,0.07797149281050554,0.8407675623893738,0.8826720118522644,0.8315759301185608,0.07261213463746573,0.806959331035614,0.85504150390625,0.7935861945152283,relu,32,,0.4,50,2,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
250,50,0.07505338621675701,0.8209444284439087,0.8823318481445312,0.795993983745575,0.06520037605752713,0.8139984011650085,0.8610222935676575,0.800814151763916,relu,32,,0.4,50,2,4,he_normal,10,<class 'keras.optimizers.Adam'>,8
251,200,0.07445404259083264,0.8275889754295349,0.8936508297920227,0.795464813709259,0.06162554858567208,0.8468244671821594,0.8786808848381042,0.8459956049919128,relu,32,,0.4,200,4,4,he_normal,5,<class 'keras.optimizers.Adam'>,8
252,50,0.16416647760898267,0.6751596927642822,0.7011244297027588,0.6774470210075378,0.26595299539844935,0.6471253037452698,0.6672112345695496,0.6705214977264404,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
253,50,0.1444683431735369,0.7805493474006653,0.716430127620697,0.9144797921180725,0.15562778123424073,0.8148335814476013,0.7674369812011719,0.9107624292373657,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,4,2,he_normal,10,<class 'keras.optimizers.Adam'>,8
254,50,0.11003926405250686,0.8543244004249573,0.8448408842086792,0.9063601493835449,0.1675881682183449,0.8246142268180847,0.7963234782218933,0.9059191942214966,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
255,200,0.12430373611641428,0.8258711099624634,0.7879281044006348,0.9114192128181458,0.14766598303503764,0.8357068300247192,0.7866452932357788,0.9265435934066772,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,4,he_normal,1,<class 'keras.optimizers.Adam'>,6
256,100,0.07334856933289466,0.8533304929733276,0.8900789022445679,0.8534060120582581,0.06079095759238332,0.8714255094528198,0.9115631580352783,0.8610621094703674,elu,64,,0.2,100,4,8,he_normal,5,<class 'keras.optimizers.Adam'>,6
257,100,0.12115760358674431,0.8000629544258118,0.859259307384491,0.7802532315254211,0.10551574605958368,0.8006728291511536,0.8599882125854492,0.7798997759819031,elu,32,,0.4,100,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
258,50,0.24457968047306383,0.7007491588592529,0.5896543860435486,0.9282742738723755,0.18898394109467945,0.8077342510223389,0.7569382786750793,0.9167855381965637,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
259,100,0.24718230637865798,0.7299100756645203,0.6606230139732361,0.8897203207015991,0.2027706654529056,0.7524946928024292,0.7043370604515076,0.8732670545578003,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,4,4,he_normal,100,<class 'keras.optimizers.Adam'>,8
260,50,0.1475187581719848,0.8037958741188049,0.7536181807518005,0.9116560220718384,0.16703917676398175,0.8248844146728516,0.7770973443984985,0.9146139025688171,relu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
261,100,0.07413218504357699,0.836426854133606,0.8751323819160461,0.8346182703971863,0.06301884576059773,0.8340369462966919,0.8619292378425598,0.8366134762763977,relu,32,,0.2,100,4,4,he_normal,5,<class 'keras.optimizers.Adam'>,8
262,100,0.07612151287908675,0.813997745513916,0.8683863282203674,0.8002268075942993,0.07084293622585397,0.8168445229530334,0.8686103820800781,0.8028373122215271,relu,32,,0.4,100,2,2,he_normal,1,<class 'keras.optimizers.Adam'>,6
263,200,0.07455713801254313,0.8702256083488464,0.9277685284614563,0.8459436297416687,0.06494971510639795,0.8765378594398499,0.9103410243988037,0.868813693523407,elu,128,,0.2,200,4,2,he_normal,10,<class 'keras.optimizers.Adam'>,6
264,100,0.07512047664922167,0.6827398538589478,0.6942459940910339,0.7046957612037659,0.06166369367625585,0.6845790147781372,0.7009919285774231,0.6909013390541077,elu,16,,0.2,100,2,8,he_normal,10,<class 'keras.optimizers.Adam'>,6
265,100,0.16077443766392635,0.7923728227615356,0.7237467169761658,0.9228538274765015,0.1699101367974063,0.8292756676673889,0.7869755029678345,0.9168028831481934,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
266,200,0.13719904901580535,0.8049859404563904,0.772020697593689,0.9000378251075745,0.07966623286149283,0.8054088950157166,0.8577584624290466,0.7922256588935852,relu,32,,0.4,200,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
267,100,0.15696438085745723,0.7942971587181091,0.7367655634880066,0.9133301377296448,0.16257270338333327,0.8342076539993286,0.7957226634025574,0.9144940972328186,relu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
268,100,0.13839583736082328,0.8035826683044434,0.7433488368988037,0.9210072755813599,0.141037156973502,0.8329007625579834,0.7811225652694702,0.9290791153907776,relu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,4,8,he_normal,1,<class 'keras.optimizers.Adam'>,8
269,100,0.17366147866860673,0.6489570736885071,0.6857143640518188,0.638756513595581,0.2914016738013797,0.6658106446266174,0.711996853351593,0.6550169587135315,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,100,4,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
270,200,0.5787989060251773,-0.001225374871864915,0.0,0.0,0.7038371817210016,-0.0003466987400315702,0.043048471212387085,0.49659863114356995,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,8
271,50,0.6410544697155514,0.0,0.0,0.0,0.6923353053397856,0.0,0.0424107126891613,0.4625850319862366,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,2,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
272,50,0.07880021253545674,0.8647089600563049,0.9081650972366333,0.8551183342933655,0.06699435095702805,0.8778247237205505,0.91097092628479,0.8695623278617859,relu,128,,0.2,50,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,6
273,100,0.1348822013298542,0.6803175806999207,0.6691799759864807,0.7328041791915894,0.14792922427247387,0.6664943099021912,0.6536401510238647,0.7207481265068054,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,2,4,he_normal,10,<class 'keras.optimizers.Adam'>,6
274,200,0.12255625217146515,0.6718884706497192,0.6679232716560364,0.7142857313156128,0.16010157486186757,0.6462216973304749,0.6342402100563049,0.7002266049385071,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
275,200,0.07451797544082933,0.8635531067848206,0.9532818794250488,0.809056282043457,0.07264176306698159,0.8653735518455505,0.9128739833831787,0.8484121561050415,relu,128,,0.2,200,2,4,he_normal,100,<class 'keras.optimizers.Adam'>,6
276,200,0.11688372667445004,0.8298941254615784,0.8006083369255066,0.9046297669410706,0.15096669571800098,0.8327678442001343,0.7805044054985046,0.9281377792358398,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,2,2,he_normal,10,<class 'keras.optimizers.Adam'>,8
277,200,0.1604540805337682,0.7618802189826965,0.6763100028038025,0.9261277318000793,0.1714098277295991,0.8072752356529236,0.7443994283676147,0.9248567819595337,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,4,he_normal,100,<class 'keras.optimizers.Adam'>,8
278,50,0.08203890607656454,0.8532022833824158,0.9442302584648132,0.8030155301094055,0.07448922303335154,0.8520305156707764,0.907760739326477,0.8356024026870728,elu,64,,0.4,50,4,4,he_normal,100,<class 'keras.optimizers.Adam'>,6
279,50,0.8040022798676274,0.0,0.0947420671582222,0.8015872836112976,0.694230019348436,0.0,0.038584183901548386,0.3282313048839569,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,2,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
280,50,0.14615548010392848,0.7913856506347656,0.7520315051078796,0.8943499326705933,0.1609941066142446,0.7791303992271423,0.7452517151832581,0.8646747469902039,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,2,he_normal,5,<class 'keras.optimizers.Adam'>,6
281,50,0.12667766704448613,0.8186981081962585,0.8049414753913879,0.8815192580223083,0.1507796552103598,0.7859644293785095,0.7445902228355408,0.8823939561843872,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,8,he_normal,10,<class 'keras.optimizers.Adam'>,8
282,200,0.12361389163974973,0.8215384483337402,0.8009163737297058,0.8936885595321655,0.15744660866100668,0.785102367401123,0.7521381378173828,0.873716413974762,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,8
283,100,0.07327545411109569,0.8356378078460693,0.892233669757843,0.8151738047599792,0.06457411103773658,0.8251888751983643,0.8639862537384033,0.8198655843734741,relu,32,,0.4,100,2,4,he_normal,1,<class 'keras.optimizers.Adam'>,8
284,100,0.07384941502880589,0.6709044575691223,0.7009260058403015,0.6662036180496216,0.06323689420891092,0.6734679937362671,0.6975055932998657,0.6722221374511719,elu,16,,0.4,100,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,6
285,100,0.0880778831479965,0.8280503749847412,0.8834657073020935,0.8094859719276428,0.09021351539136159,0.8175009489059448,0.8453150391578674,0.8264416456222534,relu,32,,0.4,100,4,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
286,200,0.07833009735728064,0.6866912841796875,0.7083333730697632,0.6921296715736389,0.06041169315184042,0.6645873785018921,0.6817742586135864,0.669784426689148,relu,16,,0.4,200,4,8,he_normal,10,<class 'keras.optimizers.Adam'>,6
287,200,0.07712467216179127,0.8666022419929504,0.906771719455719,0.859797477722168,0.07711632340423297,0.8669869899749756,0.9126137495040894,0.8524348139762878,relu,128,,0.2,200,2,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
288,100,0.07676725726003886,0.683437705039978,0.7100529670715332,0.68406081199646,0.06890724496039724,0.6876609325408936,0.7142005562782288,0.6875283122062683,relu,16,,0.4,100,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,6
289,200,0.1361315475893814,0.7946231961250305,0.7548028230667114,0.8956726789474487,0.1436564215209546,0.7835223078727722,0.7362679839134216,0.8899580836296082,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,8,he_normal,5,<class 'keras.optimizers.Adam'>,8
290,100,0.16526248672737032,0.5285496115684509,0.6117724180221558,0.4865078926086426,0.15932615079134765,0.5313037037849426,0.6079931855201721,0.49274376034736633,relu,16,,0.4,100,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,6
291,200,0.13494418474686243,0.6676002144813538,0.6562831401824951,0.724206268787384,0.1550175035479425,0.6505109071731567,0.6367062926292419,0.7045066356658936,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,6
292,200,0.07178815274895059,0.6854284405708313,0.7105158567428589,0.6860449910163879,0.06603205483803258,0.6671887636184692,0.6914681792259216,0.6693025231361389,relu,16,,0.2,200,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,6
293,200,0.6712683080620407,0.0,0.0,0.0,0.6900900861414101,0.0,0.04930321127176285,0.5405405163764954,relu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
294,100,0.2580008160314579,0.7127099633216858,0.620745062828064,0.9078419804573059,0.17758200987824585,0.7901027202606201,0.7672944664955139,0.860281229019165,relu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,2,4,he_normal,100,<class 'keras.optimizers.Adam'>,8
295,50,0.09602525688546865,0.871376097202301,0.9157418608665466,0.8598058819770813,0.0844348076240922,0.8780657649040222,0.9178593754768372,0.8636038899421692,relu,128,,0.2,50,4,8,he_normal,1,<class 'keras.optimizers.Adam'>,6
296,50,0.07441175166773743,0.8194243907928467,0.8765873312950134,0.7995654344558716,0.06518803110006022,0.792180597782135,0.8392536044120789,0.7797214984893799,elu,32,,0.4,50,2,4,he_normal,1,<class 'keras.optimizers.Adam'>,8
297,50,0.13004660341071822,0.6783151030540466,0.667195737361908,0.7314813733100891,0.14733592353256877,0.686888575553894,0.6715134978294373,0.7410147190093994,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,4,he_normal,1,<class 'keras.optimizers.Adam'>,8
298,100,0.07405143724266473,0.8180249929428101,0.8780423998832703,0.7979781031608582,0.0666527137931051,0.8187553286552429,0.8691341876983643,0.8021138906478882,relu,32,,0.2,100,2,4,he_normal,1,<class 'keras.optimizers.Adam'>,8
299,100,0.11969234900022221,0.6536809802055359,0.6892196536064148,0.6460316777229309,0.2873623481699495,0.6760848760604858,0.7068098187446594,0.6834750771522522,elu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,8
300,200,0.072864852670829,0.8665778636932373,0.9273335933685303,0.8380329608917236,0.06231128129110584,0.8826638460159302,0.928225040435791,0.86163330078125,elu,128,,0.2,200,4,8,he_normal,1,<class 'keras.optimizers.Adam'>,8
301,50,0.13622061870871924,0.8073360919952393,0.7517101764678955,0.920854389667511,0.162565830582733,0.8158102035522461,0.760218620300293,0.9197700023651123,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,2,4,he_normal,1,<class 'keras.optimizers.Adam'>,8
302,100,0.08983039142814173,0.6408859491348267,0.6894841194152832,0.6195766925811768,0.06878734409574003,0.6546645164489746,0.683134913444519,0.6502833366394043,relu,16,,0.4,100,4,2,he_normal,10,<class 'keras.optimizers.Adam'>,6
303,50,0.12940708855881655,0.7969916462898254,0.7330740094184875,0.9258113503456116,0.1437196439951214,0.8084003925323486,0.7478675842285156,0.9256659150123596,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,50,4,8,he_normal,10,<class 'keras.optimizers.Adam'>,6
304,50,0.16256952928881033,0.796671450138092,0.7285380959510803,0.9253227114677429,0.1544270394151898,0.8332446813583374,0.7827033996582031,0.9254059791564941,relu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,50,2,4,he_normal,10,<class 'keras.optimizers.Adam'>,6
305,50,0.16222661575029818,0.6776638627052307,0.6931878328323364,0.695965588092804,0.09590153666941807,0.6585281491279602,0.6746881604194641,0.6702096462249756,relu,16,,0.2,50,2,2,he_normal,100,<class 'keras.optimizers.Adam'>,8
306,200,0.16346772917601143,0.7956904172897339,0.742303729057312,0.9081268906593323,0.1763774725561347,0.821661114692688,0.7657291293144226,0.9274628162384033,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,2,he_normal,100,<class 'keras.optimizers.Adam'>,6
307,200,0.12837711911299757,0.8345050811767578,0.8039650321006775,0.910205066204071,0.152980656254832,0.8343715071678162,0.786469578742981,0.9248180985450745,elu,128,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,2,2,he_normal,5,<class 'keras.optimizers.Adam'>,8
308,100,0.13858394435048843,0.8099468946456909,0.772956907749176,0.905598521232605,0.16592425973225575,0.8250083923339844,0.7778684496879578,0.9187667965888977,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,100,4,2,he_normal,1,<class 'keras.optimizers.Adam'>,6
309,200,0.19225937031488843,0.8145935535430908,0.801530659198761,0.8801209330558777,0.23704941968662327,0.7902454137802124,0.7773488759994507,0.8438060879707336,elu,32,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,4,8,he_normal,100,<class 'keras.optimizers.Adam'>,8
310,200,0.15349799104873021,0.8248286247253418,0.810035765171051,0.8884469270706177,0.18291387082465713,0.8334054946899414,0.8041122555732727,0.9096938371658325,relu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,4,4,he_normal,100,<class 'keras.optimizers.Adam'>,8
311,200,0.11542434620559734,0.6708409190177917,0.6610450148582458,0.7228835821151733,0.14419679027827828,0.6763126254081726,0.6608235836029053,0.7334182858467102,relu,16,"{0: 0.550402853804047, 1: 5.460036607687615}",0.2,200,2,4,he_normal,5,<class 'keras.optimizers.Adam'>,6
312,200,0.14031080537141924,0.8244196772575378,0.7837890386581421,0.9195182919502258,0.14439121374948424,0.8274110555648804,0.778451144695282,0.9240330457687378,elu,64,"{0: 0.550402853804047, 1: 5.460036607687615}",0.4,200,2,4,he_normal,10,<class 'keras.optimizers.Adam'>,6
313,100,0.08658867401700178,0.8682125806808472,0.9212005734443665,0.8485478162765503,0.0771237499393418,0.8651720285415649,0.9051355719566345,0.8545234203338623,elu,128,,0.4,100,4,2,he_normal,100,<class 'keras.optimizers.Adam'>,8
314,100,0.07499874115215953,0.8594645261764526,0.9059330224990845,0.8489652872085571,0.06266412866869192,0.8841951489448547,0.9231424927711487,0.8730454444885254,elu,64,,0.4,100,4,4,he_normal,10,<class 'keras.optimizers.Adam'>,8
315,200,0.07483479023527383,0.8591403365135193,0.9142469763755798,0.8387254476547241,0.06177017319013383,0.8811610341072083,0.9262539744377136,0.861259400844574,elu,128,,0.2,200,2,8,he_normal,5,<class 'keras.optimizers.Adam'>,8
316,100,0.07443984603911254,0.830452024936676,0.8847883939743042,0.8129250407218933,0.06301665388280824,0.8164055943489075,0.8592243194580078,0.8092323541641235,elu,32,,0.4,100,2,8,he_normal,10,<class 'keras.optimizers.Adam'>,6
